,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,image_url
704,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75,10240,35,452,45,Soft Tissue Pokémon,53,1250000,0.8,68,Sliggoo,50.0,705,83,113,60,dragon,,17.5,6,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png
705,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100,10240,35,600,45,Dragon Pokémon,70,1250000,2.0,90,Goodra,50.0,706,110,150,80,dragon,,150.5,6,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png
706,"['Prankster', 'Magician']",0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80,5120,70,470,75,Key Ring Pokémon,91,800000,0.2,57,Klefki,50.0,707,80,87,75,steel,fairy,3.0,6,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png
707,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70,5120,70,309,120,Stump Pokémon,48,1000000,0.4,43,Phantump,50.0,708,50,60,38,ghost,grass,7.0,6,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png
708,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110,5120,70,474,60,Elder Tree Pokémon,76,1000000,1.5,85,Trevenant,50.0,709,65,82,56,ghost,grass,71.0,6,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png
709,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66,5120,70,335,120,Pumpkin Pokémon,70,1000000,0.8,59,Pumpkaboo,50.0,710,44,55,41,ghost,grass,15.0,6,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png
710,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100,5120,70,494,60,Pumpkin Pokémon,122,1000000,1.7,85,Gourgeist,50.0,711,58,75,54,ghost,grass,39.0,6,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png
711,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69,5120,70,304,190,Ice Chunk Pokémon,85,1000000,1.0,55,Bergmite,50.0,712,32,35,28,ice,,99.5,6,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png
712,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117,5120,70,514,55,Iceberg Pokémon,184,1000000,2.0,95,Avalugg,50.0,713,44,46,28,ice,,505.0,6,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png
713,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30,5120,70,245,190,Sound Wave Pokémon,35,1000000,0.5,40,Noibat,50.0,714,45,40,55,flying,dragon,8.0,6,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png
714,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70,5120,70,535,45,Sound Wave Pokémon,80,1000000,1.5,85,Noivern,50.0,715,97,80,123,flying,dragon,85.0,6,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png
715,['Fairy Aura'],0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131,30720,0,680,45,Life Pokémon,95,1250000,3.0,126,Xerneas,,716,131,98,99,fairy,,215.0,6,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png
716,['Dark Aura'],1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131,30720,0,680,45,Destruction Pokémon,95,1250000,5.8,126,Yveltal,,717,131,98,99,dark,flying,203.0,6,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png
717,"['Aura Break', 'Power Construct']",1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100,30720,0,708,3,Order Pokémon,121,1250000,5.0,216,Zygarde,,718,91,95,85,dragon,ground,284.6,6,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png
718,['Clear Body'],0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160,6400,70,700,3,Jewel Pokémon,110,1250000,0.7,50,Diancie,,719,160,110,110,rock,fairy,8.8,6,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png
719,['Magician'],1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160,30720,100,680,3,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),60,1250000,,80,Hoopa,,720,170,130,80,psychic,ghost,,6,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png
720,['Water Absorb'],0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110,30720,100,600,3,Steam Pokémon,120,1250000,1.7,80,Volcanion,,721,130,90,70,fire,water,195.0,6,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png
721,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55,3840,70,320,45,Grass Quill Pokémon,55,1059860,0.3,68,Rowlet,88.1,722,50,50,42,grass,flying,1.5,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png
722,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75,3840,70,420,45,Blade Quill Pokémon,75,1059860,0.7,78,Dartrix,88.1,723,70,70,52,grass,flying,16.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png
723,"['Overgrow', 'Long Reach']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107,3840,70,530,45,Arrow Quill Pokémon,75,1059860,1.6,78,Decidueye,88.1,724,100,100,70,grass,ghost,36.6,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png
724,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65,3840,70,320,45,Fire Cat Pokémon,40,1059860,0.4,45,Litten,88.1,725,60,40,70,fire,,4.3,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png
725,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85,3840,70,420,45,Fire Cat Pokémon,50,1059860,0.7,65,Torracat,88.1,726,80,50,90,fire,,25.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png
726,"['Blaze', 'Intimidate']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115,3840,70,530,45,Heel Pokémon,90,1059860,1.8,95,Incineroar,88.1,727,80,90,60,fire,dark,83.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png
727,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54,3840,70,320,45,Sea Lion Pokémon,54,1059860,0.4,50,Popplio,88.1,728,66,56,40,water,,7.5,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png
728,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,3840,70,420,45,Pop Star Pokémon,69,1059860,0.6,60,Brionne,88.1,729,91,81,50,water,,17.5,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png
729,"['Torrent', 'Liquid Voice']",0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74,3840,70,530,45,Soloist Pokémon,74,1059860,1.8,80,Primarina,88.1,730,126,116,60,water,fairy,44.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png
730,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75,3840,70,265,255,Woodpecker Pokémon,30,1000000,0.3,35,Pikipek,50.0,731,30,30,65,normal,flying,1.2,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png
731,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85,3840,70,355,120,Bugle Beak Pokémon,50,1000000,0.6,55,Trumbeak,50.0,732,40,50,75,normal,flying,14.8,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png
732,"['Keen Eye', 'Skill Link', 'Sheer Force']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120,3840,70,485,45,Cannon Pokémon,75,1000000,1.1,80,Toucannon,50.0,733,75,75,60,normal,flying,26.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png
733,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,3840,70,253,255,Loitering Pokémon,30,1000000,0.4,48,Yungoos,50.0,734,30,30,45,normal,,6.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png
734,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,3840,70,418,127,Stakeout Pokémon,60,1000000,0.7,88,Gumshoos,50.0,735,55,60,45,normal,,14.2,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png
735,['Swarm'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62,3840,70,300,255,Larva Pokémon,45,1000000,0.4,47,Grubbin,50.0,736,55,45,46,bug,,4.4,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png
736,['Battery'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82,3840,70,400,120,Battery Pokémon,95,1000000,0.5,57,Charjabug,50.0,737,55,75,36,bug,electric,10.5,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png
737,['Levitate'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70,3840,70,500,45,Stag Beetle Pokémon,90,1000000,1.5,77,Vikavolt,50.0,738,145,75,43,bug,electric,45.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png
738,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,5120,70,338,225,Boxing Pokémon,57,1000000,0.6,47,Crabrawler,50.0,739,42,47,63,fighting,,7.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png
739,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132,5120,70,478,60,Woolly Crab Pokémon,77,1000000,1.7,97,Crabominable,50.0,740,62,67,43,fighting,ice,180.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png
740,['Dancer'],0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70,5120,70,476,45,Dancing Pokémon,70,1000000,0.6,75,Oricorio,24.6,741,98,70,93,fire,flying,3.4,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png
741,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45,5120,70,304,190,Bee Fly Pokémon,40,1000000,0.1,40,Cutiefly,50.0,742,55,40,84,bug,fairy,0.2,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png
742,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,55,5120,70,464,75,Bee Fly Pokémon,60,1000000,0.2,60,Ribombee,50.0,743,95,70,124,bug,fairy,0.5,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png
743,"['Keen Eye', 'Vital Spirit', 'Steadfast']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,65,3840,70,280,190,Puppy Pokémon,40,1000000,0.5,45,Rockruff,50.0,744,30,40,60,rock,,9.2,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png
744,"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,115,3840,70,487,90,Wolf Pokémon,75,1000000,,85,Lycanroc,50.0,745,55,75,82,rock,,,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png
745,['Schooling'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,140,3840,70,620,60,Small Fry Pokémon,130,800000,0.2,45,Wishiwashi,50.0,746,140,135,30,water,,0.3,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png
746,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,53,5120,70,305,190,Brutal Star Pokémon,62,1000000,0.4,50,Mareanie,50.0,747,43,52,45,poison,water,8.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png
747,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,63,5120,70,495,75,Brutal Star Pokémon,152,1000000,0.7,50,Toxapex,50.0,748,53,142,35,poison,water,14.5,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png
748,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100,5120,70,385,190,Donkey Pokémon,70,1000000,1.0,70,Mudbray,50.0,749,45,55,45,ground,,110.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png
749,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,125,5120,70,500,60,Draft Horse Pokémon,100,1000000,2.5,100,Mudsdale,50.0,750,55,85,35,ground,,920.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png
750,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,40,3840,70,269,200,Water Bubble Pokémon,52,1000000,0.3,38,Dewpider,50.0,751,40,72,27,water,bug,4.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png
751,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,70,3840,70,454,100,Water Bubble Pokémon,92,1000000,1.8,68,Araquanid,50.0,752,50,132,42,water,bug,82.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png
752,"['Leaf Guard', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,55,5120,70,250,190,Sickle Grass Pokémon,35,1000000,0.3,40,Fomantis,50.0,753,50,35,35,grass,,1.5,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png
753,"['Leaf Guard', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,105,5120,70,480,75,Bloom Sickle Pokémon,90,1000000,0.9,70,Lurantis,50.0,754,80,90,45,grass,,18.5,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png
754,"['Illuminate', 'Effect Spore', 'Rain Dish']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,35,5120,70,285,190,Illuminating Pokémon,55,1000000,0.2,40,Morelull,50.0,755,65,75,15,grass,fairy,1.5,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png
755,"['Illuminate', 'Effect Spore', 'Rain Dish']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,45,5120,70,405,75,Illuminating Pokémon,80,1000000,1.0,60,Shiinotic,50.0,756,90,100,30,grass,fairy,11.5,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png
756,"['Corrosion', 'Oblivious']",0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,44,5120,70,320,120,Toxic Lizard Pokémon,40,1000000,0.6,48,Salandit,88.1,757,71,40,77,poison,fire,4.8,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png
757,"['Corrosion', 'Oblivious']",0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,64,5120,70,480,45,Toxic Lizard Pokémon,60,1000000,1.2,68,Salazzle,0.0,758,111,60,117,poison,fire,22.2,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png
758,"['Fluffy', 'Klutz', 'Cute Charm']",0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,75,3840,70,340,140,Flailing Pokémon,50,1000000,0.5,70,Stufful,50.0,759,45,50,50,normal,fighting,6.8,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png
759,"['Fluffy', 'Klutz', 'Unnerve']",0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,3840,70,500,70,Strong Arm Pokémon,80,1000000,2.1,120,Bewear,50.0,760,55,60,60,normal,fighting,135.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png
760,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,30,5120,70,210,235,Fruit Pokémon,38,1059860,0.3,42,Bounsweet,0.0,761,30,38,32,grass,,3.2,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png
761,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,40,5120,70,290,120,Fruit Pokémon,48,1059860,0.7,52,Steenee,0.0,762,40,48,62,grass,,8.2,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png
762,"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,120,5120,70,510,45,Fruit Pokémon,98,1059860,1.2,72,Tsareena,0.0,763,50,98,72,grass,,21.4,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png
763,"['Flower Veil', 'Triage', 'Natural Cure']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,5120,70,485,60,Posy Picker Pokémon,90,800000,0.1,51,Comfey,24.6,764,82,110,100,fairy,,0.3,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png
764,"['Inner Focus', 'Telepathy', 'Symbiosis']",2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,60,5120,70,490,45,Sage Pokémon,80,1250000,1.5,90,Oranguru,50.0,765,90,110,60,normal,psychic,76.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png
765,"['Receiver', 'Defiant']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,120,5120,70,490,45,Teamwork Pokémon,90,1250000,2.0,100,Passimian,50.0,766,40,60,80,fighting,,82.8,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png
766,['Wimp Out'],1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,35,5120,70,230,90,Turn Tail Pokémon,40,1000000,0.5,25,Wimpod,50.0,767,20,30,80,bug,water,12.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png
767,['Emergency Exit'],1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,125,5120,70,530,45,Hard Scale Pokémon,140,1000000,2.0,75,Golisopod,50.0,768,60,90,40,bug,water,108.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png
768,"['Water Compaction', 'Sand Veil']",0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,55,3840,70,320,140,Sand Heap Pokémon,80,1000000,0.5,55,Sandygast,50.0,769,70,45,15,ghost,ground,70.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png
769,"['Water Compaction', 'Sand Veil']",0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,75,3840,70,480,60,Sand Castle Pokémon,110,1000000,1.3,85,Palossand,50.0,770,100,75,35,ghost,ground,250.0,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png
770,"['Innards Out', 'Unaware']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,60,3840,70,410,60,Sea Cucumber Pokémon,130,800000,0.3,55,Pyukumuku,50.0,771,30,130,5,water,,1.2,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png
771,['Battle Armor'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,30720,0,534,3,Synthetic Pokémon,95,1250000,1.9,95,Type: Null,,772,95,95,59,normal,,120.5,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png
772,['RKS System'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,30720,0,570,3,Synthetic Pokémon,95,1250000,2.3,95,Silvally,,773,95,95,95,normal,,100.5,7,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png
